bairros_sp,causa_afastamento_1,causa_afastamento_2,causa_afastamento_3,motivo_desligamento,cbo,cnae_classe,distritos_sp,vinculo_ativo_31dez,faixa_etaria,faixa_hora_contrat,faixa_remun_dezem_sm,faixa_remun_media_sm,faixa_tempo_emprego,escolaridade,qtd_hora_contr,idade,ind_simples,mes_admissao,mes_desligamento,municipio,natureza_juridica,ind_portador_defic,qtd_dias_afastamento,raca_cor,vl_remun_dezembro_nom,vl_remun_dezembro_sm,vl_remun_media_nom,vl_remun_media_sm,cnae_subclasse,sexo_trabalhador,tamanho_estabelecimento,tempo_emprego,tipo_admissao,tipo_estab41,tipo_estab42,tipo_defic,tipo_vinculo,ind_trab_intermitente,ind_trab_parcial,ano,cod_siaf_municipio,cod_ibge_municipio,cod_tse_municipio,nome_municipio,nome_municipio_sem_acento,ocupacao,setor,contribuinte_senai,nome_tipo_vinculo,nome_genero,nivel_escolaridade,segmentacao_escolaridade
9999,40,10,99,0,412205,84116,9999,1,5,5,3,2,7,9,40,36,0,0,0,351110,1031,N,2,99,0000001324.68,000001.50,0000001252.83,000001.41,8411600,2,10,63.3,0,1,CNPJ,N,30,N,N,2016,6323,3511102,63231,CATANDUVA,CATANDUVA,Continuo,Outros,NÃO,ESTATUTARIO,,,
9999,10,10,{ñ class},0,841310,10716,9999,1,3,6,4,4,5,4,44,24,0,5,0,352260,2054,N,231,2,0000000685.98,000001.95,0000000727.04,000002.14,1071600,1,7,31.9,0,1,CNPJ,N,10,N,N,2006,6553,3522604,65536,ITAPIRA,ITAPIRA,Operador de Equipamentos de Refinacao de Acucar (Processo Continuo),"Óleo, Gás, Biocombustível e Energia",CONTRIBUINTE,CLT U/PJ IND,,,
{ñ c,30,10,99,0,142105,86101,8,1,6,6,11,10,5,9,44,48,0,0,0,355030,3999,N,28,2,0000013808.83,000017.52,0000013472.54,000017.09,8610101,2,10,30.9,0,1,CNPJ,N,10,N,N,2015,7107,3550308,71072,SÃO PAULO,SAO PAULO,Gerente Administrativo,Indústria da Saúde,NÃO,CLT U/PJ IND,,,
1201,40,10,99,0,514320,81214,73,1,7,6,99,2,4,4,44,58,1,0,0,355030,2062,N,66,8,0000000000.00,000000.00,0000000811.13,000001.19,8121400,1,6,14.1,0,1,CNPJ,N,10,N,N,2013,7107,3550308,71072,SÃO PAULO,SAO PAULO,Faxineiro,Indústria da Construção Civil,NÃO,CLT U/PJ IND,,,
9999,20,20,99,0,331105,84116,9999,1,7,6,7,6,3,9,42,52,0,2,0,354340,1031,N,13,99,0000003266.13,000004.81,0000003166.42,000004.66,8411600,2,10,10.9,2,1,CNPJ,N,30,N,N,2013,6969,3543402,69698,RIBEIRÃO PRETO,RIBEIRAO PRETO,Professor de Nivel Medio na Educacao Infantil,Outros,NÃO,ESTATUTARIO,,,
9999,10,10,99,0,992115,45307,9999,1,7,6,4,3,8,5,44,56,1,0,0,354150,2135,N,140,8,0000001700.75,000001.93,0000001545.75,000001.75,4530705,1,2,130.9,0,1,CNPJ,N,10,N,N,2016,6931,3541505,69310,PRESIDENTE VENCESLAU,PRESIDENTE VENCESLAU,Borracheiro,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,40,10,{ñ class},0,914105,51111,9999,1,3,5,7,6,4,9,36,24,0,0,0,351880,2054,N,65,2,0000002295.20,000004.93,0000002185.05,000004.74,5111100,2,10,15.4,0,1,CNPJ,N,10,N,N,2009,6477,3518800,64777,GUARULHOS,GUARULHOS,"Mecanico de Manutencao de Aeronaves, em Geral",Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,40,20,{ñ class},0,768320,15327,9999,1,5,6,3,2,8,7,44,31,0,0,0,350650,2062,N,120,2,0000000474.79,000001.24,0000000433.24,000001.15,1532700,2,8,164.4,0,1,CNPJ,N,10,N,N,2007,6229,3506508,62294,BIRIGUI,BIRIGUI,Sapateiro (Calcados Sob Medida),Indústria Têxtil-Vestuária e Couro-Calçadista,CONTRIBUINTE,CLT U/PJ IND,,,
2,10,10,99,0,513205,56201,46,1,5,6,99,3,4,4,44,31,0,0,0,355030,2062,N,291,8,0000000000.00,000000.00,0000001108.40,000001.77,5620101,2,10,21.9,0,1,CNPJ,N,10,N,N,2012,7107,3550308,71072,SÃO PAULO,SAO PAULO,Cozinheiro Geral,Indústria de Alimentos,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,10,0,782305,84116,9999,1,7,5,9,6,8,3,40,53,0,0,0,354780,1031,N,57,{ñ class},0000003151.85,000007.59,0000001864.84,000004.54,8411600,1,10,208.3,0,1,CNPJ,N,30,N,N,2008,7057,3547809,70572,SANTO ANDRÉ,SANTO ANDRE,Motorista de Carro de Passeio,Outros,NÃO,ESTATUTARIO,,,
9999,10,10,99,0,414115,10112,9999,1,3,6,5,4,4,3,44,20,0,0,0,355170,2062,N,43,2,0000002058.77,000002.84,0000001627.10,000002.24,1011201,1,9,16.3,0,1,CNPJ,N,10,N,N,2014,7135,3551702,71358,SERTÃOZINHO,SERTAOZINHO,Balanceiro,Indústria de Alimentos,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,{ñ class},0,848520,10112,9999,1,4,6,5,4,5,4,44,25,0,0,0,355170,2062,N,117,2,0000001079.00,000002.32,0000001285.86,000002.78,1011201,1,9,25.7,0,1,CNPJ,N,10,N,N,2009,7135,3551702,71358,SERTÃOZINHO,SERTAOZINHO,Magarefe,Indústria de Alimentos,CONTRIBUINTE,CLT U/PJ IND,,,
{ñ class},50,10,{ñ class},0,410105,56201,{ñ class},1,5,6,{ñ class},7,8,7,44,34,0,0,0,355030,2054,N,229,2,0000000000.00,000000.00,0000002654.88,000006.54,5620101,2,10,164.9,0,1,CNPJ,N,10,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Supervisor Administrativo,Indústria de Alimentos,CONTRIBUINTE,CLT U/PJ IND,,,
9999,40,10,{ñ class},0,622110,10716,9999,1,7,6,{ñ class},3,5,5,44,50,0,0,0,353420,2062,N,104,2,0000000000.00,000000.00,0000000812.98,000001.78,1071600,2,10,26.6,0,1,CNPJ,N,60,N,N,2009,6785,3534203,67857,ORINDIÚVA,ORINDIUVA,Trabalhador da Cultura de Cana-De-Acucar,"Óleo, Gás, Biocombustível e Energia",CONTRIBUINTE,CLT U/PJ DET,,,
1677,40,10,99,0,354125,82113,33,1,5,4,5,4,7,9,30,36,0,0,0,355030,2046,N,164,8,0000002302.52,000002.41,0000002078.31,000002.17,8211300,2,10,80.4,0,1,CNPJ,N,10,N,N,2018,7107,3550308,71072,SÃO PAULO,SAO PAULO,Assistente de Vendas,Outros,NÃO,CLT U/PJ IND,,,
9999,70,10,70,0,231205,84116,9999,1,6,4,7,6,4,9,30,49,0,0,0,352590,1031,N,29,{ñ class},0000001778.83,000004.68,0000001848.75,000004.95,8411600,2,10,16.7,0,1,CNPJ,N,30,N,N,2007,6619,3525904,66192,JUNDIAÍ,JUNDIAI,Professor da  Educacao de Jovens e Adultos do Ensino Fundamental (Primeira a Quarta Serie),Outros,NÃO,ESTATUTARIO,,,
9999,10,10,{ñ class},0,514225,84116,9999,1,5,5,5,4,8,7,40,36,0,1,0,354780,1031,N,3,{ñ class},0000000769.32,000002.19,0000000921.06,000002.72,8411600,1,10,191.5,0,1,CNPJ,N,30,N,N,2006,7057,3547809,70572,SANTO ANDRÉ,SANTO ANDRE,Trabalhador de Servicos de Limpeza e Conservacao de Areas Publicas,Outros,NÃO,ESTATUTARIO,,,
9999,10,10,{ñ class},0,514325,84116,9999,1,6,5,3,3,6,5,40,40,0,0,0,352050,1031,N,80,{ñ class},0000000626.11,000001.50,0000000635.77,000001.54,8411600,1,10,57.6,0,1,CNPJ,N,30,N,N,2008,6511,3520509,65110,INDAIATUBA,INDAIATUBA,Trabalhador da Manutenção de Edificações,Outros,NÃO,ESTATUTARIO,,,
9999,10,10,10,0,721210,29417,9999,1,6,6,7,3,6,5,44,47,0,0,0,353070,2046,N,321,2,0000003207.63,000004.43,0000001224.26,000001.69,2941700,1,10,44.9,0,1,CNPJ,N,10,N,N,2014,6715,3530706,67156,MOGI GUAÇU,MOGI GUACU,Operador de Maquinas Operatrizes,Indústria Automotiva,CONTRIBUINTE,CLT U/PJ IND,,,
{ñ class},10,10,{ñ class},0,231105,84116,80,1,4,5,6,5,5,9,40,26,0,0,0,355030,1031,N,208,{ñ class},0000001604.88,000003.86,0000001637.25,000003.99,8411600,2,10,35.7,0,1,CNPJ,N,30,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Professor de Nivel Superior na Educacao Infantil (Quatro a Seis Anos),Outros,NÃO,ESTATUTARIO,,,
9999,10,10,{ñ class},0,762325,15106,9999,1,6,6,4,3,8,4,44,45,1,0,0,354940,2062,N,142,8,0000000637.72,000001.67,0000000720.92,000001.93,1510600,1,5,142.9,0,1,CNPJ,N,10,N,N,2007,7089,3549409,70890,SÃO JOAQUIM DA BARRA,SAO JOAQUIM DA BARRA,Operador de Maquinas do Acabamento de Couros e Peles,Indústria Têxtil-Vestuária e Couro-Calçadista,CONTRIBUINTE,CLT U/PJ IND,,,
9999,40,10,{ñ class},0,951105,17109,9999,1,5,6,3,4,7,3,44,32,0,0,0,353730,2062,N,228,2,0000000581.67,000001.40,0000001090.78,000002.62,1710900,1,5,69.6,0,1,CNPJ,N,10,N,N,2008,6847,3537305,68470,PENÁPOLIS,PENAPOLIS,Eletricista de Manutencao Eletroeletronica,"Indústria de Papel, Celulose e Gráfica",CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,{ñ class},0,517215,84116,9999,1,6,5,6,4,8,5,40,46,0,0,0,351880,1031,N,99,{ñ class},0000001590.22,000003.41,0000001240.79,000002.69,8411600,1,10,185.1,0,1,CNPJ,N,31,N,N,2009,6477,3518800,64777,GUARULHOS,GUARULHOS,Guarda-Civil Municipal,Outros,NÃO,ESTAT RGPS,,,
9999,20,20,{ñ class},0,731120,82997,9999,1,3,5,4,3,3,6,40,22,0,2,0,351110,2240,N,153,2,0000000687.00,000001.65,0000000669.42,000001.63,8299799,1,6,10.4,2,1,CNPJ,N,10,N,N,2008,6323,3511102,63231,CATANDUVA,CATANDUVA,Montador de Equipamentos Eletricos (Aparelhos Eletrodomesticos),Outros,NÃO,CLT U/PJ IND,,,
9999,10,10,99,0,513205,84116,9999,1,7,5,5,5,8,5,40,55,0,0,0,351880,1031,N,3,99,0000002330.90,000002.48,0000003107.25,000003.31,8411600,2,8,133.3,0,1,CNPJ,N,31,N,N,2017,6477,3518800,64777,GUARULHOS,GUARULHOS,Cozinheiro Geral,Outros,NÃO,ESTAT RGPS,,,
9999,10,10,70,0,784205,31012,9999,1,5,6,99,99,7,4,44,36,0,0,0,354880,2062,N,338,8,0000000000.00,000000.00,0000000000.00,000000.00,3101200,1,10,87.3,0,1,CNPJ,N,10,N,N,2014,7077,3548807,70777,SÃO CAETANO DO SUL,SAO CAETANO DO SUL,Alimentador de Linha de Producao,Indústria de Madeira e Mobiliário,CONTRIBUINTE,CLT U/PJ IND,,,
9999,20,20,99,0,414105,28291,9999,1,3,6,5,4,7,7,44,24,0,0,0,351040,2062,N,100,2,0000001682.76,000002.48,0000001622.54,000002.39,2829199,1,5,67.8,0,1,CNPJ,N,10,N,N,2013,6309,3510401,63096,CAPIVARI,CAPIVARI,Almoxarife,Indústria Metalmecânica,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,99,0,322415,84116,9999,1,7,5,5,4,8,5,40,57,0,0,0,351880,1031,N,2,99,0000002728.60,000002.73,0000002710.25,000002.71,8411600,2,10,357.9,0,1,CNPJ,N,31,N,N,2019,6477,3518800,64777,GUARULHOS,GUARULHOS,Auxiliar em Saude Bucal,Outros,NÃO,ESTAT RGPS,,,
1706,20,20,99,0,521115,78205,37,1,5,6,3,2,4,7,44,34,1,0,0,355030,2305,N,58,8,0000000933.12,000001.37,0000000871.48,000001.28,7820500,1,9,20.4,0,1,CNPJ,N,10,N,N,2013,7107,3550308,71072,SÃO PAULO,SAO PAULO,Promotor de Vendas,Outros,NÃO,CLT U/PJ IND,,,
9999,10,10,10,0,517330,80111,9999,1,4,6,5,4,7,6,44,28,0,0,0,354990,2062,N,192,8,0000001287.49,000002.06,0000001625.63,000002.60,8011101,2,10,82.9,0,1,CNPJ,N,10,N,N,2012,7099,3549904,70998,SÃO JOSÉ DOS CAMPOS,SAO JOSE DOS CAMPOS,Vigilante,Outros,NÃO,CLT U/PJ IND,,,
9999,10,10,40,0,514225,84116,9999,1,7,5,5,4,8,7,40,56,0,0,0,354780,1031,N,7,{ñ class},0000000864.18,000002.27,0000000828.48,000002.21,8411600,2,10,209.6,0,1,CNPJ,N,30,N,N,2007,7057,3547809,70572,SANTO ANDRÉ,SANTO ANDRE,Trabalhador de Servicos de Limpeza e Conservacao de Areas Publicas,Outros,NÃO,ESTATUTARIO,,,
1681,40,10,99,0,783210,25993,19,1,7,6,3,2,7,3,44,59,1,0,0,355030,2062,N,197,8,0000001134.00,000001.43,0000001164.42,000001.47,2599399,2,5,76.9,0,1,CNPJ,N,10,N,N,2015,7107,3550308,71072,SÃO PAULO,SAO PAULO,Carregador (Armazem),Indústria Metalmecânica,CONTRIBUINTE,CLT U/PJ IND,,,
1158,40,10,{ñ class},0,511215,49213,41,1,7,6,4,3,5,2,42,52,0,3,0,355030,2062,N,150,2,0000000558.16,000001.59,0000000650.55,000001.91,4921301,1,10,33.9,0,1,CNPJ,N,10,N,N,2006,7107,3550308,71072,SÃO PAULO,SAO PAULO,Cobrador de Transportes Coletivos (Exceto Trem),Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,40,10,{ñ class},0,513210,25322,9999,1,6,6,4,3,6,7,44,40,0,0,0,351880,2062,N,286,2,0000000752.40,000001.98,0000000696.54,000001.87,2532201,2,7,52.6,0,1,CNPJ,N,10,N,N,2007,6477,3518800,64777,GUARULHOS,GUARULHOS,Cozinheiro do Servico Domestico,Indústria Metalmecânica,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,{ñ class},0,632120,49302,9999,1,4,6,7,5,4,3,44,29,1,0,0,352350,2062,N,14,8,0000001664.78,000004.38,0000001213.03,000003.25,4930202,1,5,12.6,0,1,CNPJ,N,10,N,N,2007,6571,3523503,65714,ITATINGA,ITATINGA,Operador de Motosserra,Logística,NÃO,CLT U/PJ IND,,,
9999,40,10,40,0,231105,84116,9999,1,5,4,6,5,6,9,30,37,0,0,0,354870,1031,N,173,99,0000003304.11,000003.52,0000003304.11,000003.52,8411600,2,10,56.9,0,1,CNPJ,N,30,N,N,2017,7075,3548708,70750,SÃO BERNARDO DO CAMPO,SAO BERNARDO DO CAMPO,Professor de Nivel Superior na Educacao Infantil (Quatro a Seis Anos),Outros,NÃO,ESTATUTARIO,,,
9999,40,10,40,0,334110,84116,9999,1,4,4,5,4,5,9,30,26,0,0,0,354850,1031,N,8,2,0000001014.52,000002.66,0000001041.30,000002.79,8411600,2,10,29.9,0,1,CNPJ,N,97,N,N,2007,7071,3548500,70718,SANTOS,SANTOS,Inspetor de Alunos de Escola Publica,Outros,NÃO,CONT LEI MUN,,,
9999,40,10,10,0,951105,84116,9999,1,6,5,6,4,8,5,40,46,0,0,0,351880,1031,N,57,99,0000002442.84,000003.92,0000001803.73,000002.89,8411600,1,10,128.2,0,1,CNPJ,N,31,N,N,2012,6477,3518800,64777,GUARULHOS,GUARULHOS,Eletricista de Manutencao Eletroeletronica,Outros,NÃO,ESTAT RGPS,,,
1105,40,10,{ñ class},0,511215,49213,38,1,7,6,{ñ class},4,7,7,42,53,0,0,0,355030,2062,N,212,2,0000000000.00,000000.00,0000001013.51,000002.43,4921301,1,10,85.1,0,1,CNPJ,N,10,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Cobrador de Transportes Coletivos (Exceto Trem),Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,10,10,10,0,725205,28658,9999,1,7,6,6,5,7,7,44,51,1,0,0,353440,2062,N,203,8,0000001274.86,000003.07,0000001467.29,000003.58,2865800,2,2,66.9,0,1,CNPJ,N,10,N,N,2008,6789,3534401,67890,OSASCO,OSASCO,Montador de Maquinas,Indústria Metalmecânica,CONTRIBUINTE,CLT U/PJ IND,,,
{ñ class},20,10,{ñ class},0,391205,23125,7,1,5,6,{ñ class},4,7,7,44,39,0,10,0,355030,2054,N,333,2,0000000000.00,000000.00,0000000759.91,000002.36,2312500,1,9,86.8,0,1,CNPJ,N,10,N,N,2006,7107,3550308,71072,SÃO PAULO,SAO PAULO,Inspetor de Qualidade,Indústria Química,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,99,0,914405,45307,9999,1,3,6,3,3,5,6,44,20,1,0,0,350600,2135,N,56,2,0000000977.69,000001.44,0000001049.13,000001.54,4530703,1,3,32.9,0,1,CNPJ,N,10,N,N,2013,6219,3506003,62197,BAURU,BAURU,"Mecanico de Manutencao de Automoveis, Motocicletas e Veiculos Similares",Indústria Automotiva,NÃO,CLT U/PJ IND,,,
9999,40,10,99,0,782410,49213,9999,1,6,6,99,4,7,7,44,45,0,0,0,355280,2062,N,146,2,0000000000.00,000000.00,0000002823.54,000002.95,4921301,1,7,69.8,0,1,CNPJ,N,10,N,N,2018,7157,3552809,71579,TABOÃO DA SERRA,TABOAO DA SERRA,Motorista de Onibus Urbano,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,10,10,10,0,721210,19314,9999,1,5,6,5,4,7,5,44,31,0,0,0,355230,2054,N,112,2,0000001145.73,000002.46,0000001315.62,000002.84,1931400,1,10,67.9,0,1,CNPJ,N,70,N,N,2009,7147,3552304,71471,SUD MENNUCCI,SUD MENNUCCI,Operador de Maquinas Operatrizes,"Óleo, Gás, Biocombustível e Energia",CONTRIBUINTE,CLT R/PJ DET,,,
9999,40,10,40,0,784205,24431,9999,1,5,6,9,8,6,7,42,31,0,0,0,354780,2046,N,17,8,0000004709.24,000007.57,0000004660.70,000007.48,2443100,1,8,49.6,0,1,CNPJ,N,10,N,N,2012,7057,3547809,70572,SANTO ANDRÉ,SANTO ANDRE,Alimentador de Linha de Producao,Indústria Metalmecânica,CONTRIBUINTE,CLT U/PJ IND,,,
9999,40,10,{ñ class},0,322230,86101,9999,1,3,5,4,4,4,7,36,22,0,0,0,352390,3999,N,84,2,0000000759.00,000001.99,0000000757.78,000002.03,8610101,2,9,17.6,0,1,CNPJ,N,10,N,N,2007,6579,3523909,65790,ITU,ITU,Auxiliar de Enfermagem,Indústria da Saúde,NÃO,CLT U/PJ IND,,,
9999,10,10,{ñ class},0,622110,1130,9999,1,3,6,{ñ class},4,3,2,44,22,0,4,0,354580,2054,N,141,8,0000000000.00,000000.00,0000000867.77,000002.27,113000,1,8,8.1,2,1,CNPJ,N,70,N,N,2007,7017,3545803,70173,SANTA BÁRBARA D'OESTE,SANTA BARBARA D'OESTE,Trabalhador da Cultura de Cana-De-Acucar,"Óleo, Gás, Biocombustível e Energia",NÃO,CLT R/PJ DET,,,
9999,10,10,{ñ class},0,410225,84116,9999,1,5,6,6,7,7,7,44,39,0,0,0,354140,2038,N,90,2,0000001460.77,000003.84,0000002086.65,000005.62,8411600,2,10,83.2,0,1,CNPJ,N,10,N,N,2007,6929,3541406,69299,PRESIDENTE PRUDENTE,PRESIDENTE PRUDENTE,Supervisor de Credito e Cobranca,Outros,NÃO,CLT U/PJ IND,,,
1086,40,20,{ñ class},0,521125,47113,62,1,4,6,4,3,3,6,44,25,0,4,0,355030,2062,N,175,2,0000000617.64,000001.76,0000000533.06,000001.51,4711302,1,7,8.9,4,1,CNPJ,N,10,N,N,2006,7107,3550308,71072,SÃO PAULO,SAO PAULO,Repositor de Mercadorias,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
9999,10,10,40,0,621005,85325,9999,1,7,5,9,7,8,7,40,54,0,0,0,353930,1112,N,90,8,0000005664.23,000008.35,0000004700.59,000006.92,8532500,1,7,295.6,0,1,CNPJ,N,10,N,N,2013,6887,3539301,68870,PIRASSUNUNGA,PIRASSUNUNGA,Trabalhador Agropecuario em Geral,Outros,NÃO,CLT U/PJ IND,,,
9999,10,10,10,0,517215,84116,9999,1,6,5,6,6,8,9,40,42,0,0,{ñ class},355650,1031,0,166,99,0000004141.12,000003.96,0000004371.18,000004.18,8411600,1,10,221.9,0,1,CNPJ,0,30,0,0,2020,7233,3556503,72338,VÁRZEA PAULISTA,VARZEA PAULISTA,Guarda-Civil Municipal,Outros,NÃO,ESTATUTARIO,,,
1264,10,10,40,0,784205,17311,15,1,4,6,{ñ class},4,4,7,44,27,0,0,0,355030,2062,N,223,2,0000000000.00,000000.00,0000000877.93,000002.10,1731100,1,8,16.8,0,1,CNPJ,N,10,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Alimentador de Linha de Producao,"Indústria de Papel, Celulose e Gráfica",CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,{ñ class},0,811715,22129,9999,1,5,6,4,3,2,5,44,30,0,9,0,350170,2062,N,13,2,0000000799.69,000001.71,0000000765.14,000001.64,2212900,1,7,3.3,2,1,CNPJ,N,10,N,N,2009,6133,3501707,61336,AMÉRICO BRASILIENSE,AMERICO BRASILIENSE,Confeccionador de Pneumaticos,Indústria do Plástico e da Borracha,CONTRIBUINTE,CLT U/PJ IND,,,
1825,10,10,{ñ class},0,811770,27902,59,1,6,6,6,4,7,7,44,48,0,5,0,355030,2062,N,264,2,0000001086.88,000003.10,0000000946.82,000002.81,2790202,1,4,103.5,0,1,CNPJ,N,10,N,N,2006,7107,3550308,71072,SÃO PAULO,SAO PAULO,Moldador de Plastico por Injecao,Indústria Eletroeletrônica,CONTRIBUINTE,CLT U/PJ IND,,,
9999,20,20,99,0,774105,31012,9999,1,6,6,4,2,6,6,44,40,0,0,0,353460,2062,N,61,2,0000001512.92,000001.58,0000001362.33,000001.42,3101200,1,9,37.4,0,1,CNPJ,N,10,N,N,2018,6793,3534609,67938,OSVALDO CRUZ,OSVALDO CRUZ,Montador de Moveis e Artefatos de Madeira,Indústria de Madeira e Mobiliário,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,{ñ class},0,781705,42995,9999,1,7,6,{ñ class},2,5,7,44,50,0,0,0,354850,2062,N,320,8,0000000000.00,000000.00,0000000514.38,000001.35,4299599,1,5,27.9,0,1,CNPJ,N,10,N,N,2007,7071,3548500,70718,SANTOS,SANTOS,Mergulhador Profissional (Raso e Profundo),Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
9999,10,10,40,0,517215,84116,9999,1,6,5,6,5,8,7,40,41,0,0,0,352240,1031,N,55,99,0000003682.14,000003.85,0000003682.14,000003.85,8411600,2,10,225.9,0,1,CNPJ,N,30,N,N,2018,6549,3522406,65498,ITAPEVA,ITAPEVA,Guarda-Civil Municipal,Outros,NÃO,ESTATUTARIO,,,
9999,10,10,70,0,142330,64221,9999,1,5,5,99,5,8,9,40,32,0,0,0,353440,2046,N,86,8,0000000000.00,000000.00,0000003742.63,000003.91,6422100,1,10,159.9,0,1,CNPJ,N,10,N,N,2018,6789,3534401,67890,OSASCO,OSASCO,Analista de Negocios (A),Ausente da Carteira,NÃO,CLT U/PJ IND,,,
9999,10,10,10,0,848520,10139,9999,1,4,6,4,3,6,5,44,28,1,3,0,354980,2062,N,148,2,0000000620.61,000001.77,0000000599.81,000001.77,1013901,2,8,45.3,0,1,CNPJ,N,10,N,N,2006,7097,3549805,70971,SÃO JOSÉ DO RIO PRETO,SAO JOSE DO RIO PRETO,Magarefe,Indústria de Alimentos,CONTRIBUINTE,CLT U/PJ IND,,,
1462,10,10,10,0,411010,84116,32,1,7,5,12,11,8,9,40,58,0,0,0,355030,1031,N,366,{ñ class},0000014252.11,000034.34,0000012797.41,000031.16,8411600,2,9,236.3,0,1,CNPJ,N,30,N,N,2008,7107,3550308,71072,SÃO PAULO,SAO PAULO,Assistente Administrativo,Outros,NÃO,ESTATUTARIO,,,
9999,20,10,99,0,513205,56112,9999,1,6,6,3,2,6,4,44,42,1,0,0,353870,2062,N,32,2,0000001027.40,000001.41,0000001043.07,000001.43,5611201,2,5,39.9,0,1,CNPJ,N,10,N,N,2014,6875,3538709,68756,PIRACICABA,PIRACICABA,Cozinheiro Geral,Indústria de Alimentos,NÃO,CLT U/PJ IND,,,
240,10,10,{ñ class},0,715315,42995,33,1,5,6,5,4,3,4,44,33,0,1,0,355030,2054,N,139,8,0000001009.56,000002.88,0000000754.16,000002.31,4299599,1,8,11.6,2,1,CNPJ,N,10,N,N,2006,7107,3550308,71072,SÃO PAULO,SAO PAULO,Armador de Estrutura de Concreto Armado,Indústria da Construção Civil,CONTRIBUINTE,CLT U/PJ IND,,,
9999,40,10,10,0,717020,84116,9999,1,5,6,5,3,8,5,43,39,0,0,0,354580,1031,N,19,2,0000001918.91,000002.18,0000001711.68,000001.94,8411600,2,10,215.8,0,1,CNPJ,N,10,N,N,2016,7017,3545803,70173,SANTA BÁRBARA D'OESTE,SANTA BARBARA D'OESTE,Servente de Obras,Outros,NÃO,CLT U/PJ IND,,,
9999,10,10,40,0,422110,84116,9999,1,6,5,6,4,8,7,40,42,0,0,0,353350,1031,N,10,2,0000002141.92,000003.15,0000001798.05,000002.64,8411600,2,10,250.9,0,1,CNPJ,N,10,N,N,2013,6771,3533502,67717,NOVO HORIZONTE,NOVO HORIZONTE,Recepcionista de Consultorio Medico ou Dentario,Outros,NÃO,CLT U/PJ IND,,,
9999,10,10,{ñ class},0,724315,1130,9999,1,5,6,7,6,7,4,44,39,0,0,0,350330,2054,N,17,2,0000001544.25,000004.06,0000001846.39,000004.94,113000,1,10,119.9,0,1,CNPJ,N,10,N,N,2007,6165,3503307,61654,ARARAS,ARARAS,Soldador,"Óleo, Gás, Biocombustível e Energia",NÃO,CLT U/PJ IND,,,
9999,40,10,99,0,784205,23915,9999,1,4,6,2,4,7,6,44,28,1,0,0,353870,2062,N,273,2,0000000493.07,000000.68,0000001829.36,000002.52,2391503,1,4,61.9,0,1,CNPJ,N,10,N,N,2014,6875,3538709,68756,PIRACICABA,PIRACICABA,Alimentador de Linha de Producao,Indústria Química,CONTRIBUINTE,CLT U/PJ IND,,,
9999,40,10,{ñ class},0,821405,20134,9999,1,5,6,{ñ class},7,7,5,44,39,0,7,0,351350,2054,N,220,2,0000000000.00,000000.00,0000002149.89,000006.55,2013400,1,7,113.7,0,1,CNPJ,N,10,N,N,2006,6371,3513504,63711,CUBATÃO,CUBATAO,Encarregado de Acabamento de Chapas e Metais  (Tempera),Outros,NÃO,CLT U/PJ IND,,,
9999,10,10,99,0,223405,84116,9999,1,5,5,6,5,6,9,40,36,0,0,0,350320,1031,N,4,2,0000003299.08,000003.74,0000003164.09,000003.59,8411600,1,10,58.5,0,1,CNPJ,N,10,N,N,2016,6163,3503208,61638,ARARAQUARA,ARARAQUARA,Farmaceutico,Outros,NÃO,CLT U/PJ IND,,,
9999,20,20,{ñ class},0,784205,29492,9999,1,3,6,4,4,5,7,44,22,0,0,0,350850,2178,N,95,2,0000000749.89,000001.61,0000000987.94,000002.11,2949299,1,7,27.8,0,1,CNPJ,N,10,N,N,2009,6271,3508504,62715,CAÇAPAVA,CACAPAVA,Alimentador de Linha de Producao,Indústria Automotiva,CONTRIBUINTE,CLT U/PJ IND,,,
9999,20,20,99,0,239405,85112,9999,1,4,6,7,6,4,9,44,25,0,0,0,354980,3999,N,90,2,0000003480.71,000004.80,0000003275.04,000004.51,8511200,1,8,19.8,0,1,CNPJ,N,10,N,N,2014,7097,3549805,70971,SÃO JOSÉ DO RIO PRETO,SAO JOSE DO RIO PRETO,Coordenador Pedagogico,Ausente da Carteira,NÃO,CLT U/PJ IND,,,
